,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
2836,Torneo Apertura 2001 - Fecha 2,3.0,Argentinos,1,0,Rosario Central,35.0
2837,Torneo Clausura 2001 - Fecha 14,3.0,Argentinos,4,0,Rosario Central,35.0
2838,Torneo Apertura 2000 - Fecha 14,3.0,Rosario Central,1,0,Argentinos,35.0
2839,Torneo Clausura 2000 - Fecha 18,3.0,Rosario Central,3,1,Argentinos,35.0
2840,Torneo Apertura 1999 - Fecha 18,3.0,Argentinos,1,2,Rosario Central,35.0
2841,Torneo Clausura 1999 - Fecha 10,3.0,Rosario Central,0,0,Argentinos,35.0
2842,Torneo Apertura 1998 - Fecha 10,3.0,Argentinos,3,0,Rosario Central,35.0
2843,Torneo Clausura 1998 - Fecha 4,3.0,Rosario Central,1,0,Argentinos,35.0
2844,Torneo Apertura 1997 - Fecha 4,3.0,Argentinos,1,1,Rosario Central,35.0
2845,Torneo Clausura 1996 - Fecha 18,3.0,Argentinos,1,6,Rosario Central,35.0
2846,Torneo Apertura 1995 - Fecha 18,3.0,Rosario Central,0,0,Argentinos,35.0
2847,Torneo Clausura 1995 - Fecha 16,3.0,Argentinos,1,1,Rosario Central,35.0
2848,Torneo Apertura 1994 - Fecha 16,3.0,Rosario Central,1,4,Argentinos,35.0
2849,Torneo Clausura 1994 - Fecha 12,3.0,Argentinos,2,3,Rosario Central,35.0
2850,Torneo Apertura 1993 - Fecha 12,3.0,Rosario Central,1,1,Argentinos,35.0
2851,Torneo Clausura 1993 - Fecha 10,3.0,Argentinos,0,0,Rosario Central,35.0
2852,Torneo Apertura 1992 - Fecha 10,3.0,Rosario Central,1,1,Argentinos,35.0
2853,Torneo Clausura 1992 - Fecha 8,3.0,Rosario Central,3,0,Argentinos,35.0
2854,Torneo Apertura 1991 - Fecha 8,3.0,Argentinos,2,2,Rosario Central,35.0
2855,Torneo Clausura 1991 - Fecha 11,3.0,Rosario Central,2,1,Argentinos,35.0
2856,Campeonato 1990/91 - Fecha 11,3.0,Argentinos,2,0,Rosario Central,35.0
2857,Campeonato 1989/90 - Fecha 21,3.0,Rosario Central,2,1,Argentinos,35.0
2858,Campeonato 1989/90 - Fecha 2,3.0,Argentinos,0,0,Rosario Central,35.0
2859,Campeonato 1988/89 - Fecha 20,3.0,Argentinos,1,0,Rosario Central,35.0
2860,Campeonato 1988/89 - Fecha 1,3.0,Rosario Central,2,4,Argentinos,35.0
2861,Campeonato 1987/88 - Fecha 25,3.0,Argentinos,2,1,Rosario Central,35.0
2862,Campeonato 1987/88 - Fecha 6,3.0,Rosario Central,2,2,Argentinos,35.0
2863,Campeonato 1986/87  - Fecha 36,3.0,Argentinos,0,2,Rosario Central,35.0
2864,Campeonato 1986/87  - Fecha 17,3.0,Rosario Central,1,1,Argentinos,35.0
2865,Metropolitano 1984 - Fecha 27,3.0,Rosario Central,0,3,Argentinos,35.0
2866,Metropolitano 1984 - Fecha 8,3.0,Argentinos,2,1,Rosario Central,35.0
2867,Metropolitano 1983 - Fecha 24,3.0,Rosario Central,0,1,Argentinos,35.0
2868,Metropolitano 1983 - Fecha 5,3.0,Argentinos,2,1,Rosario Central,35.0
2869,Metropolitano 1982 - Fecha 28,3.0,Argentinos,2,2,Rosario Central,35.0
2870,Metropolitano 1982 - Fecha 9,3.0,Rosario Central,1,0,Argentinos,35.0
2871,Metropolitano 1981 - Fecha 26,3.0,Rosario Central,2,4,Argentinos,35.0
2872,Metropolitano 1981 - Fecha 9,3.0,Argentinos,2,3,Rosario Central,35.0
2873,Nacional 1981 - Grupo A,3.0,Argentinos,2,0,Rosario Central,35.0
2874,Nacional 1981 - Grupo A,3.0,Rosario Central,2,2,Argentinos,35.0
2875,Metropolitano 1980 - Fecha 26,3.0,Rosario Central,5,0,Argentinos,35.0
2876,Metropolitano 1980 - Fecha 7,3.0,Argentinos,4,1,Rosario Central,35.0
2877,Metropolitano 1978 - Fecha 37,3.0,Argentinos,1,0,Rosario Central,35.0
2878,Metropolitano 1978 - Fecha 16,3.0,Rosario Central,0,0,Argentinos,35.0
2879,Nacional 1978 - Grupo C,3.0,Argentinos,1,2,Rosario Central,35.0
2880,Nacional 1978 - Grupo C,3.0,Rosario Central,2,1,Argentinos,35.0
2881,Metropolitano 1977 - Fecha 39,3.0,Rosario Central,1,0,Argentinos,35.0
2882,Metropolitano 1977 - Fecha 16,3.0,Argentinos,1,0,Rosario Central,35.0
2883,Metropolitano 1975 - Fecha 36,3.0,Rosario Central,3,1,Argentinos,35.0
2884,Metropolitano 1975 - Fecha 17,3.0,Argentinos,2,4,Rosario Central,35.0
2885,Metropolitano 1973 - Fecha 20,3.0,Rosario Central,2,1,Argentinos,35.0
2886,Metropolitano 1973 - Fecha 4,3.0,Argentinos,1,0,Rosario Central,35.0
2887,Nacional 1973 - Grupo B,3.0,Argentinos,0,0,Rosario Central,35.0
2888,Metropolitano 1972 - Fecha 30,3.0,Argentinos,3,0,Rosario Central,35.0
2889,Metropolitano 1972 - Fecha 13,3.0,Rosario Central,1,1,Argentinos,35.0
2890,Metropolitano 1971 - Fecha 24,3.0,Rosario Central,1,0,Argentinos,35.0
2891,Metropolitano 1971 - Fecha 5,3.0,Argentinos,3,0,Rosario Central,35.0
2892,Metropolitano 1970 - Fecha 8,3.0,Rosario Central,3,1,Argentinos,35.0
2893,Metropolitano 1969 - Grupo Reclasificatorio,3.0,Rosario Central,1,0,Argentinos,35.0
2894,Metropolitano 1969 - Grupo Reclasificatorio,3.0,Argentinos,1,1,Rosario Central,35.0
2895,Metropolitano 1968 - Grupo B,3.0,Rosario Central,0,0,Argentinos,35.0
2896,Metropolitano 1968 - Grupo B,3.0,Argentinos,1,3,Rosario Central,35.0
2897,Campeonato 1966 - Fecha 23,3.0,Rosario Central,0,2,Argentinos,35.0
2898,Campeonato 1966 - Fecha 4,3.0,Argentinos,2,0,Rosario Central,35.0
2899,Campeonato 1965 - Fecha 22,3.0,Rosario Central,0,0,Argentinos,35.0
2900,Campeonato 1965 - Fecha 5,3.0,Argentinos,2,2,Rosario Central,35.0
2901,Campeonato 1964 - Fecha 28,3.0,Argentinos,1,1,Rosario Central,35.0
2902,Campeonato 1964 - Fecha 13,3.0,Rosario Central,2,0,Argentinos,35.0
2903,Campeonato 1963 - Fecha 17,3.0,Argentinos,1,1,Rosario Central,35.0
2904,Campeonato 1963 - Fecha 4,3.0,Rosario Central,0,1,Argentinos,35.0
2905,Campeonato 1962 - Fecha 18,3.0,Rosario Central,4,2,Argentinos,35.0
2906,Campeonato 1962 - Fecha 3,3.0,Argentinos,3,3,Rosario Central,35.0
2907,Campeonato 1961 - Fecha 19,3.0,Rosario Central,0,2,Argentinos,35.0
2908,Campeonato 1961 - Fecha 4,3.0,Argentinos,2,5,Rosario Central,35.0
2909,Campeonato 1960 - Fecha 22,3.0,Rosario Central,3,3,Argentinos,35.0
2910,Campeonato 1960 - Fecha 7,3.0,Argentinos,3,1,Rosario Central,35.0
2911,Campeonato 1959 - Fecha 19,3.0,Rosario Central,2,0,Argentinos,35.0
2912,Campeonato 1959 - Fecha 4,3.0,Argentinos,5,0,Rosario Central,35.0
2913,Campeonato 1958 - Fecha 20,3.0,Rosario Central,3,1,Argentinos,35.0
2914,Campeonato 1958 - Fecha 5,3.0,Argentinos,0,1,Rosario Central,35.0
2915,Campeonato 1957 - Fecha 18,3.0,Argentinos,1,3,Rosario Central,35.0
2916,Campeonato 1957 - Fecha 3,3.0,Rosario Central,3,0,Argentinos,35.0
2917,Campeonato 1956 - Fecha 19,3.0,Rosario Central,1,0,Argentinos,35.0
2918,Campeonato 1956 - Fecha 4,3.0,Argentinos,3,0,Rosario Central,35.0
2919,Superliga 2019/20 - Fecha 13,3.0,San Lorenzo,3,0,Argentinos,19.0
2920,Superliga 2018/19 - Fecha 21,3.0,San Lorenzo,2,3,Argentinos,19.0
2921,Superliga 2017/18 - Fecha 10,3.0,San Lorenzo,1,0,Argentinos,19.0
2922,Campeonato 2015 - Fecha 21,3.0,Argentinos,2,3,San Lorenzo,19.0
2923,Torneo Final 2014 - Fecha 3,3.0,Argentinos,0,2,San Lorenzo,19.0
2924,Torneo Inicial 2013 - Fecha 3,3.0,San Lorenzo,0,3,Argentinos,19.0
2925,Torneo Final 2013 - Fecha 17,3.0,San Lorenzo,1,1,Argentinos,19.0
2926,Torneo Inicial 2012 - Fecha 17,3.0,Argentinos,1,2,San Lorenzo,19.0
2927,Torneo Clausura 2012 - Fecha 3,3.0,Argentinos,0,1,San Lorenzo,19.0
2928,Torneo Apertura 2011 - Fecha 3,3.0,San Lorenzo,3,1,Argentinos,19.0
2929,Torneo Clausura 2011 - Fecha 14,3.0,San Lorenzo,1,2,Argentinos,19.0
2930,Torneo Apertura 2010 - Fecha 14,3.0,Argentinos,1,0,San Lorenzo,19.0
2931,Torneo Clausura 2010 - Fecha 17,3.0,San Lorenzo,1,2,Argentinos,19.0
2932,Torneo Apertura 2009 - Fecha 17,3.0,Argentinos,2,1,San Lorenzo,19.0
2933,Torneo Clausura 2009 - Fecha 19,3.0,San Lorenzo,3,0,Argentinos,19.0
2934,Torneo Apertura 2008 - Fecha 19,3.0,Argentinos,0,1,San Lorenzo,19.0
2935,Torneo Clausura 2008 - Fecha 11,3.0,Argentinos,2,1,San Lorenzo,19.0
2936,Torneo Apertura 2007 - Fecha 11,3.0,San Lorenzo,2,1,Argentinos,19.0
2937,Torneo Clausura 2007 - Fecha 17,3.0,Argentinos,1,1,San Lorenzo,19.0
2938,Torneo Apertura 2006 - Fecha 17,3.0,San Lorenzo,0,0,Argentinos,19.0
2939,Torneo Clausura 2006 - Fecha 10,3.0,Argentinos,0,1,San Lorenzo,19.0
2940,Torneo Apertura 2005 - Fecha 10,3.0,San Lorenzo,1,3,Argentinos,19.0
2941,Torneo Clausura 2005 - Fecha 10,3.0,San Lorenzo,0,2,Argentinos,19.0
2942,Torneo Apertura 2004 - Fecha 10,3.0,Argentinos,1,0,San Lorenzo,19.0
2943,Torneo Clausura 2002 - Fecha 14,3.0,San Lorenzo,1,1,Argentinos,19.0
2944,Torneo Apertura 2001 - Fecha 14,3.0,Argentinos,0,0,San Lorenzo,19.0
2945,Torneo Clausura 2001 - Fecha 18,3.0,Argentinos,0,2,San Lorenzo,19.0
2946,Torneo Apertura 2000 - Fecha 18,3.0,San Lorenzo,2,1,Argentinos,19.0
2947,Torneo Clausura 2000 - Fecha 16,3.0,San Lorenzo,3,2,Argentinos,19.0
2948,Torneo Apertura 1999 - Fecha 16,3.0,Argentinos,0,0,San Lorenzo,19.0
2949,Torneo Clausura 1999 - Fecha 6,3.0,San Lorenzo,1,1,Argentinos,19.0
2950,Torneo Apertura 1998 - Fecha 6,3.0,Argentinos,1,5,San Lorenzo,19.0
2951,Torneo Clausura 1998 - Fecha 9,3.0,San Lorenzo,2,2,Argentinos,19.0
2952,Torneo Apertura 1997 - Fecha 9,3.0,Argentinos,0,1,San Lorenzo,19.0
2953,Torneo Clausura 1996 - Fecha 14,3.0,Argentinos,2,0,San Lorenzo,19.0
2954,Torneo Apertura 1995 - Fecha 14,3.0,San Lorenzo,0,2,Argentinos,19.0
2955,Torneo Clausura 1995 - Fecha 2,3.0,Argentinos,2,0,San Lorenzo,19.0
2956,Torneo Apertura 1994 - Fecha 2,3.0,San Lorenzo,0,0,Argentinos,19.0
2957,Torneo Clausura 1994 - Fecha 8,3.0,Argentinos,2,2,San Lorenzo,19.0
2958,Torneo Apertura 1993 - Fecha 8,3.0,San Lorenzo,5,3,Argentinos,19.0
2959,Torneo Clausura 1993 - Fecha 8,3.0,San Lorenzo,0,0,Argentinos,19.0
2960,Torneo Apertura 1992 - Fecha 8,3.0,Argentinos,1,1,San Lorenzo,19.0
2961,Torneo Clausura 1992 - Fecha 3,3.0,San Lorenzo,0,2,Argentinos,19.0
2962,Torneo Apertura 1991 - Fecha 3,3.0,Argentinos,0,0,San Lorenzo,19.0
2963,Torneo Clausura 1991 - Fecha 3,3.0,Argentinos,1,2,San Lorenzo,19.0
2964,Campeonato 1990/91 - Fecha 3,3.0,San Lorenzo,1,2,Argentinos,19.0
2965,Campeonato 1989/90 - Fecha 34,3.0,San Lorenzo,2,1,Argentinos,19.0
2966,Campeonato 1989/90 - Fecha 15,3.0,Argentinos,5,3,San Lorenzo,19.0
2967,Campeonato 1988/89 - Liguilla Libertadores,3.0,Argentinos,1,3,San Lorenzo,19.0
2968,Campeonato 1988/89 - Liguilla Libertadores,3.0,San Lorenzo,1,0,Argentinos,19.0
2969,Campeonato 1988/89 - Fecha 25,3.0,San Lorenzo,2,1,Argentinos,19.0
2970,Campeonato 1988/89 - Fecha 6,3.0,Argentinos,1,1,San Lorenzo,19.0
2971,Campeonato 1987/88 - Fecha 33,3.0,Argentinos,0,1,San Lorenzo,19.0
2972,Campeonato 1987/88 - Fecha 14,3.0,San Lorenzo,4,0,Argentinos,19.0
2973,Campeonato 1986/87  - Fecha 22,3.0,Argentinos,0,1,San Lorenzo,19.0
2974,Campeonato 1986/87  - Fecha 3,3.0,San Lorenzo,2,1,Argentinos,19.0
2975,Campeonato 1985/86  - Fecha 23,3.0,San Lorenzo,2,0,Argentinos,19.0
2976,Campeonato 1985/86  - Fecha 4,3.0,Argentinos,1,0,San Lorenzo,19.0
2977,Torneo Nacional 1985  - Octavos de Final,3.0,Argentinos,1,0,San Lorenzo,19.0
2978,Torneo Nacional 1985  - Octavos de Final,3.0,San Lorenzo,2,2,Argentinos,19.0
2979,Metropolitano 1984 - Fecha 33,3.0,San Lorenzo,2,2,Argentinos,19.0
2980,Metropolitano 1984 - Fecha 14,3.0,Argentinos,2,4,San Lorenzo,19.0
2981,Metropolitano 1983 - Fecha 31,3.0,Argentinos,0,3,San Lorenzo,19.0
2982,Metropolitano 1983 - Fecha 12,3.0,San Lorenzo,1,0,Argentinos,19.0
2983,Metropolitano 1981 - Fecha 34,3.0,San Lorenzo,0,1,Argentinos,19.0
2984,Metropolitano 1981 - Fecha 17,3.0,Argentinos,1,1,San Lorenzo,19.0
2985,Metropolitano 1980 - Fecha 21,3.0,San Lorenzo,1,1,Argentinos,19.0
2986,Metropolitano 1980 - Fecha 2,3.0,Argentinos,3,0,San Lorenzo,19.0
2987,Metropolitano 1978 - Fecha 38,3.0,San Lorenzo,2,0,Argentinos,19.0
2988,Metropolitano 1978 - Fecha 17,3.0,Argentinos,1,1,San Lorenzo,19.0
2989,Metropolitano 1977 - Fecha 32,3.0,Argentinos,0,1,San Lorenzo,19.0
2990,Metropolitano 1977 - Fecha 9,3.0,San Lorenzo,2,1,Argentinos,19.0
2991,Metropolitano 1976 - Grupo B,3.0,Argentinos,2,4,San Lorenzo,19.0
2992,Metropolitano 1976 - Grupo B,3.0,San Lorenzo,1,1,Argentinos,19.0
2993,Nacional 1976 - Grupo D,3.0,Argentinos,1,1,San Lorenzo,19.0
2994,Nacional 1976 - Grupo D,3.0,San Lorenzo,0,0,Argentinos,19.0
2995,Metropolitano 1975 - Fecha 29,3.0,San Lorenzo,2,1,Argentinos,19.0
2996,Metropolitano 1975 - Fecha 10,3.0,Argentinos,3,2,San Lorenzo,19.0
2997,Nacional 1975 - Grupo B,3.0,Argentinos,3,2,San Lorenzo,19.0
2998,Nacional 1975 - Grupo B,3.0,San Lorenzo,5,1,Argentinos,19.0
2999,Metropolitano 1974 - Grupo B,3.0,San Lorenzo,2,2,Argentinos,19.0
3000,Metropolitano 1974 - Grupo B,3.0,Argentinos,2,3,San Lorenzo,19.0
3001,Metropolitano 1973 - Fecha 26,3.0,Argentinos,1,1,San Lorenzo,19.0
3002,Metropolitano 1973 - Fecha 9,3.0,San Lorenzo,0,1,Argentinos,19.0
3003,Metropolitano 1972 - Fecha 20,3.0,Argentinos,0,1,San Lorenzo,19.0
3004,Metropolitano 1972 - Fecha 3,3.0,San Lorenzo,1,2,Argentinos,19.0
3005,Metropolitano 1971 - Fecha 38,3.0,San Lorenzo,3,1,Argentinos,19.0
3006,Metropolitano 1971 - Fecha 19,3.0,Argentinos,0,3,San Lorenzo,19.0
3007,Metropolitano 1970 - Fecha 19,3.0,San Lorenzo,4,0,Argentinos,19.0
3008,Campeonato 1966 - Fecha 30,3.0,Argentinos,0,1,San Lorenzo,19.0
3009,Campeonato 1966 - Fecha 11,3.0,San Lorenzo,0,2,Argentinos,19.0
3010,Campeonato 1965 - Fecha 18,3.0,San Lorenzo,1,1,Argentinos,19.0
3011,Campeonato 1965 - Fecha 1,3.0,Argentinos,1,1,San Lorenzo,19.0
3012,Campeonato 1964 - Fecha 26,3.0,Argentinos,0,2,San Lorenzo,19.0
3013,Campeonato 1964 - Fecha 11,3.0,San Lorenzo,4,0,Argentinos,19.0
3014,Campeonato 1963 - Fecha 15,3.0,Argentinos,1,1,San Lorenzo,19.0
3015,Campeonato 1963 - Fecha 2,3.0,San Lorenzo,1,3,Argentinos,19.0
3016,Campeonato 1962 - Fecha 17,3.0,Argentinos,1,1,San Lorenzo,19.0
3017,Campeonato 1962 - Fecha 2,3.0,San Lorenzo,2,2,Argentinos,19.0
3018,Campeonato 1961 - Fecha 16,3.0,Argentinos,0,3,San Lorenzo,19.0
3019,Campeonato 1961 - Fecha 3,3.0,San Lorenzo,1,4,Argentinos,19.0
3020,Campeonato 1960 - Fecha 25,3.0,Argentinos,3,3,San Lorenzo,19.0
3021,Campeonato 1960 - Fecha 10,3.0,San Lorenzo,6,3,Argentinos,19.0
3022,Campeonato 1959 - Fecha 25,3.0,San Lorenzo,2,1,Argentinos,19.0
3023,Campeonato 1959 - Fecha 10,3.0,Argentinos,3,1,San Lorenzo,19.0
3024,Campeonato 1958 - Fecha 26,3.0,San Lorenzo,6,3,Argentinos,19.0
3025,Campeonato 1958 - Fecha 11,3.0,Argentinos,1,3,San Lorenzo,19.0
3026,Campeonato 1957 - Fecha 17,3.0,San Lorenzo,1,0,Argentinos,19.0
3027,Campeonato 1957 - Fecha 2,3.0,Argentinos,3,3,San Lorenzo,19.0
3028,Campeonato 1956 - Fecha 16,3.0,Argentinos,0,1,San Lorenzo,19.0
3029,Campeonato 1956 - Fecha 1,3.0,San Lorenzo,1,0,Argentinos,19.0
3030,Campeonato 1937 - Fecha 23,3.0,San Lorenzo,6,2,Argentinos,19.0
3031,Campeonato 1937 - Fecha 5,3.0,Argentinos,0,4,San Lorenzo,19.0
3032,Campeonato 1936 - Fecha 8,3.0,Argentinos,2,3,San Lorenzo,19.0
3033,Copa de Honor 1936 - Fecha 8,3.0,San Lorenzo,2,0,Argentinos,19.0
3034,Campeonato 1935 - Fecha 23,3.0,San Lorenzo,4,0,Argentinos,19.0
3035,Campeonato 1935 - Fecha 6,3.0,Argentinos,1,0,San Lorenzo,19.0
3036,Campeonato 1934 - Fecha 28,3.0,Argentinos,0,3,San Lorenzo,19.0
3037,Campeonato 1933 - Fecha 27,3.0,Argentinos,2,3,San Lorenzo,19.0
3038,Campeonato 1933 - Fecha 10,3.0,San Lorenzo,1,1,Argentinos,19.0
3039,Campeonato 1932 - Fecha 26,3.0,Argentinos,1,5,San Lorenzo,19.0
3040,Campeonato 1932 - Fecha 9,3.0,San Lorenzo,2,2,Argentinos,19.0
3041,Campeonato 1931 - Fecha 24,3.0,Argentinos,2,4,San Lorenzo,19.0
3042,Campeonato 1931 - Fecha 7,3.0,San Lorenzo,4,0,Argentinos,19.0
3043,Torneo Nacional 1982 - Torneo Nacional,3.0,Argentinos,2,1,San Lorenzo (MdP),451.0
3044,Torneo Nacional 1982 - Torneo Nacional,3.0,San Lorenzo (MdP),0,1,Argentinos,451.0
3045,Nacional 1980 - Grupo B,3.0,San Lorenzo (MdP),1,2,Argentinos,451.0
3046,Nacional 1980 - Grupo B,3.0,Argentinos,6,0,San Lorenzo (MdP),451.0
3047,Nacional 1976 - Grupo D,3.0,San Lorenzo (MdP),2,5,Argentinos,451.0
3048,Nacional 1976 - Grupo D,3.0,Argentinos,3,1,San Lorenzo (MdP),451.0
3049,Nacional 1968 - Grupo Promocional,3.0,San Lorenzo (MdP),1,1,Argentinos,451.0
3050,Nacional 1968 - Grupo Promocional,3.0,Argentinos,2,1,San Lorenzo (MdP),451.0
3051,Nacional 1980 - Grupo B,3.0,Argentinos,3,1,San Martin (M),155.0
3052,Nacional 1980 - Grupo B,3.0,San Martin (M),1,1,Argentinos,155.0
3053,Nacional 1971 - Grupo A,3.0,San Martin (M),2,3,Argentinos,155.0
3054,Superliga 2018/19 - Fecha 23,3.0,San Martin (SJ),2,3,Argentinos,36.0
3055,Superliga 2017/18 - Fecha 13,3.0,Argentinos,2,0,San Martin (SJ),36.0
3056,Torneo 2016 - Fecha 9,3.0,San Martin (SJ),2,0,Argentinos,36.0
3057,Campeonato 2015 - Fecha 4,3.0,San Martin (SJ),0,0,Argentinos,36.0
3058,Torneo Final 2013 - Fecha 13,3.0,San Martin (SJ),2,1,Argentinos,36.0
3059,Torneo Inicial 2012 - Fecha 13,3.0,Argentinos,1,1,San Martin (SJ),36.0
3060,Torneo Clausura 2012 - Fecha 5,3.0,Argentinos,1,1,San Martin (SJ),36.0
3061,Torneo Apertura 2011 - Fecha 5,3.0,San Martin (SJ),0,0,Argentinos,36.0
3062,Torneo Clausura 2008 - Fecha 1,3.0,San Martin (SJ),2,0,Argentinos,36.0
3063,Torneo Apertura 2007 - Fecha 1,3.0,Argentinos,0,1,San Martin (SJ),36.0
3064,Nacional 1968 - Grupo Promocional,3.0,Argentinos,3,3,San Martin (SJ),36.0
3065,Nacional 1968 - Grupo Promocional,3.0,San Martin (SJ),0,0,Argentinos,36.0
3066,Superliga 2018/19 - Fecha 6,3.0,San Martin (T),0,0,Argentinos,37.0
3067,Torneo Clausura 2009 - Fecha 3,3.0,Argentinos,2,2,San Martin (T),37.0
3068,Torneo Apertura 2008 - Fecha 3,3.0,San Martin (T),0,0,Argentinos,37.0
3069,Torneo Clausura 1993 - Fecha 14,3.0,Argentinos,0,0,San Martin (T),37.0
3070,Torneo Apertura 1992 - Fecha 14,3.0,San Martin (T),3,0,Argentinos,37.0
3071,Campeonato 1988/89 - Fecha 36,3.0,Argentinos,0,1,San Martin (T),37.0
3072,Campeonato 1988/89 - Fecha 17,3.0,San Martin (T),1,1,Argentinos,37.0
3073,Torneo Nacional 1985  - Cuartos de Final,3.0,San Martin (T),0,2,Argentinos,37.0
3074,Torneo Nacional 1983 - Torneo Nacional,3.0,Argentinos,4,2,San Martin (T),37.0
3075,Torneo Nacional 1983 - Torneo Nacional,3.0,San Martin (T),1,1,Argentinos,37.0
3076,Metropolitano 1976 - Grupo Descenso,3.0,Argentinos,1,1,San Telmo,91.0
3077,Campeonato 2015 - Fecha 14,3.0,Sarmiento (J),0,0,Argentinos,81.0
3078,Metropolitano 1982 - Fecha 34,3.0,Argentinos,0,1,Sarmiento (J),81.0
3079,Metropolitano 1982 - Fecha 15,3.0,Sarmiento (J),0,0,Argentinos,81.0
3080,Metropolitano 1981 - Fecha 32,3.0,Sarmiento (J),4,3,Argentinos,81.0
3081,Metropolitano 1981 - Fecha 15,3.0,Argentinos,4,2,Sarmiento (J),81.0
3082,Campeonato 1986/87  - Fecha 30,3.0,Argentinos,1,1,Sp. Italiano,69.0
3083,Campeonato 1986/87  - Fecha 11,3.0,Sp. Italiano,0,4,Argentinos,69.0
3084,Superliga 2019/20 - Fecha 11,3.0,Argentinos,1,0,Talleres (C),52.0
3085,Superliga 2018/19 - Fecha 13,3.0,Argentinos,0,2,Talleres (C),52.0
3086,Superliga 2017/18 - Fecha 17,3.0,Talleres (C),2,0,Argentinos,52.0
3087,Torneo Clausura 2004 - Promoción,3.0,Talleres (C),1,2,Argentinos,52.0
3088,Torneo Clausura 2004 - Promoción,3.0,Argentinos,2,1,Talleres (C),52.0
3089,Torneo Clausura 2002 - Fecha 3,3.0,Argentinos,1,0,Talleres (C),52.0
3090,Torneo Apertura 2001 - Fecha 3,3.0,Talleres (C),0,1,Argentinos,52.0
3091,Torneo Clausura 2001 - Fecha 16,3.0,Argentinos,1,0,Talleres (C),52.0
3092,Torneo Apertura 2000 - Fecha 16,3.0,Talleres (C),3,1,Argentinos,52.0
3093,Torneo Clausura 2000 - Fecha 12,3.0,Talleres (C),0,0,Argentinos,52.0
3094,Torneo Apertura 1999 - Fecha 12,3.0,Argentinos,2,4,Talleres (C),52.0
3095,Torneo Clausura 1999 - Fecha 8,3.0,Talleres (C),1,1,Argentinos,52.0
3096,Torneo Apertura 1998 - Fecha 8,3.0,Argentinos,2,0,Talleres (C),52.0
3097,Torneo Clausura 1995 - Fecha 12,3.0,Argentinos,1,1,Talleres (C),52.0
3098,Torneo Apertura 1994 - Fecha 12,3.0,Talleres (C),1,2,Argentinos,52.0
3099,Torneo Clausura 1993 - Fecha 6,3.0,Talleres (C),1,1,Argentinos,52.0
3100,Torneo Apertura 1992 - Fecha 6,3.0,Argentinos,2,2,Talleres (C),52.0
3101,Torneo Clausura 1992 - Fecha 2,3.0,Argentinos,0,1,Talleres (C),52.0
3102,Torneo Apertura 1991 - Fecha 2,3.0,Talleres (C),2,0,Argentinos,52.0
3103,Torneo Clausura 1991 - Fecha 17,3.0,Talleres (C),2,3,Argentinos,52.0
3104,Campeonato 1990/91 - Fecha 17,3.0,Argentinos,0,1,Talleres (C),52.0
3105,Campeonato 1989/90 - Fecha 35,3.0,Argentinos,1,1,Talleres (C),52.0
3106,Campeonato 1989/90 - Fecha 16,3.0,Talleres (C),2,1,Argentinos,52.0
3107,Campeonato 1988/89 - Fecha 38,3.0,Talleres (C),0,0,Argentinos,52.0
3108,Campeonato 1988/89 - Fecha 19,3.0,Argentinos,3,0,Talleres (C),52.0
3109,Campeonato 1987/88 - Fecha 30,3.0,Talleres (C),3,1,Argentinos,52.0
3110,Campeonato 1987/88 - Fecha 11,3.0,Argentinos,4,1,Talleres (C),52.0
3111,Campeonato 1986/87  - Fecha 35,3.0,Talleres (C),1,1,Argentinos,52.0
3112,Campeonato 1986/87  - Fecha 16,3.0,Argentinos,12,0,Talleres (C),52.0
3113,Campeonato 1985/86  - Fecha 28,3.0,Talleres (C),0,0,Argentinos,52.0
3114,Campeonato 1985/86  - Fecha 9,3.0,Argentinos,0,6,Talleres (C),52.0
3115,Metropolitano 1984 - Fecha 34,3.0,Argentinos,4,1,Talleres (C),52.0
3116,Metropolitano 1984 - Fecha 15,3.0,Talleres (C),1,3,Argentinos,52.0
3117,Torneo Nacional 1984 - Cuartos de Final,3.0,Talleres (C),4,2,Argentinos,52.0
3118,Torneo Nacional 1984 - Cuartos de Final,3.0,Argentinos,2,1,Talleres (C),52.0
3119,Metropolitano 1983 - Fecha 22,3.0,Talleres (C),1,1,Argentinos,52.0
3120,Metropolitano 1983 - Fecha 3,3.0,Argentinos,2,1,Talleres (C),52.0
3121,Metropolitano 1982 - Fecha 25,3.0,Talleres (C),3,5,Argentinos,52.0
3122,Metropolitano 1982 - Fecha 6,3.0,Argentinos,1,3,Talleres (C),52.0
3123,Metropolitano 1981 - Fecha 28,3.0,Talleres (C),0,2,Argentinos,52.0
3124,Metropolitano 1981 - Fecha 11,3.0,Argentinos,1,3,Talleres (C),52.0
3125,Metropolitano 1980 - Fecha 30,3.0,Talleres (C),0,0,Argentinos,52.0
3126,Metropolitano 1980 - Fecha 11,3.0,Argentinos,3,2,Talleres (C),52.0
3127,Nacional 1980 - Grupo B,3.0,Argentinos,1,0,Talleres (C),52.0
3128,Nacional 1980 - Grupo B,3.0,Talleres (C),2,0,Argentinos,52.0
3129,Nacional 1976 - Grupo D,3.0,Talleres (C),5,0,Argentinos,52.0
3130,Nacional 1976 - Grupo D,3.0,Argentinos,0,1,Talleres (C),52.0
3131,Nacional 1974 - Grupo B,3.0,Talleres (C),2,0,Argentinos,52.0
